ID,Latitude,Longitude,HillslopeSetting,ImagerySource
LS003005,34.434044,-119.526878,Modified,CAP
LS003006,34.430645,-119.523109,Unmodified,CAP
LS003007,34.429955,-119.522705,Unmodified,CAP
LS003008,34.429951,-119.522446,Unmodified,CAP
LS003009,34.429962,-119.522209,Unmodified,CAP
LS003010,34.429901,-119.522041,Unmodified,CAP
LS003011,34.429844,-119.521919,Unmodified,CAP
LS003012,34.429710,-119.521690,Unmodified,CAP
LS003013,34.429581,-119.521400,Unmodified,CAP
LS003014,34.430096,-119.520515,Unmodified,CAP
LS003015,34.429249,-119.521057,Unmodified,CAP
LS003016,34.429150,-119.519646,Unmodified,CAP
LS003017,34.429214,-119.518822,Unmodified,CAP
LS003018,34.429115,-119.520271,Unmodified,CAP
LS003019,34.429150,-119.519539,Unmodified,CAP
LS003020,34.428375,-119.511536,Unmodified,CAP
LS003021,34.428707,-119.510818,Unmodified,CAP
LS003022,34.427788,-119.511108,Unmodified,CAP
LS003023,34.427708,-119.511002,Unmodified,CAP
LS003024,34.427650,-119.510948,Unmodified,CAP
LS003025,34.427612,-119.510918,Unmodified,CAP
LS003026,34.427410,-119.510864,Unmodified,CAP
LS003027,34.428116,-119.511307,Unmodified,CAP
LS003028,34.428566,-119.511795,Unmodified,CAP
LS003029,34.427631,-119.509094,Unmodified,CAP
LS003030,34.427761,-119.509010,Unmodified,CAP
LS003031,34.426636,-119.504005,Unmodified,CAP
LS003032,34.426491,-119.503716,Unmodified,CAP
LS003033,34.426628,-119.502640,Unmodified,CAP
LS003034,34.425606,-119.502342,Unmodified,CAP
LS003035,34.425514,-119.502403,Unmodified,CAP
LS003036,34.425880,-119.501907,Unmodified,CAP
LS003037,34.425838,-119.506897,Modified,CAP
LS003038,34.425880,-119.507011,Modified,CAP
LS003039,34.425888,-119.507072,Modified,CAP
LS003040,34.425838,-119.507690,Modified,CAP
LS003041,34.425705,-119.506813,Modified,CAP
LS003042,34.425388,-119.506851,Unmodified,CAP
LS003043,34.425327,-119.506760,Unmodified,CAP
LS003044,34.425293,-119.506607,Unmodified,CAP
LS003045,34.425407,-119.518425,Unmodified,CAP
LS003046,34.425793,-119.518448,Unmodified,CAP
LS003047,34.425591,-119.517708,Unmodified,CAP
LS003048,34.425625,-119.519089,Unmodified,CAP
LS003049,34.425621,-119.519135,Unmodified,CAP
LS003050,34.426067,-119.520699,Unmodified,CAP
LS003051,34.426075,-119.520782,Unmodified,CAP
LS003052,34.426048,-119.520920,Unmodified,CAP
LS003053,34.426018,-119.520973,Unmodified,CAP
LS003054,34.425961,-119.521080,Unmodified,CAP
LS003055,34.426033,-119.521149,Unmodified,CAP
LS003056,34.426098,-119.521454,Unmodified,CAP
LS003057,34.425781,-119.521484,Unmodified,CAP
LS003058,34.426182,-119.521713,Unmodified,CAP
LS003059,34.426193,-119.521896,Unmodified,CAP
LS003060,34.426174,-119.521988,Unmodified,CAP
LS003061,34.425926,-119.522331,Unmodified,CAP
LS003062,34.425957,-119.522377,Unmodified,CAP
LS003063,34.426025,-119.522453,Unmodified,CAP
LS003064,34.426048,-119.522598,Unmodified,CAP
LS003065,34.426048,-119.522835,Unmodified,CAP
LS003066,34.426083,-119.523506,Unmodified,CAP
LS003067,34.426121,-119.524551,Unmodified,CAP
LS003068,34.426212,-119.524734,Unmodified,CAP
LS003069,34.426277,-119.524895,Unmodified,CAP
LS003070,34.426357,-119.524910,Unmodified,CAP
LS003071,34.445515,-119.512642,Unmodified,CAP
LS003072,34.443275,-119.505280,Unmodified,CAP
LS003073,34.442627,-119.500183,Unmodified,CAP
LS003074,34.444012,-119.504494,Unmodified,CAP
LS003075,34.442596,-119.505981,Unmodified,CAP
LS003076,34.442284,-119.505997,Unmodified,CAP
LS003077,34.443295,-119.506233,-9999,CAP
LS003078,34.443718,-119.512459,Modified,CAP
LS003079,34.443268,-119.514511,Unmodified,CAP
LS003080,34.443417,-119.519363,Modified,CAP
LS003081,34.443279,-119.520050,Modified,CAP
LS003082,34.443642,-119.526649,Unmodified,CAP
LS003083,34.444542,-119.534042,-9999,CAP
LS003084,34.444508,-119.534744,Unmodified,CAP
LS003085,34.442657,-119.535431,Modified,CAP
LS003086,34.442528,-119.535355,Modified,CAP
LS003087,34.442982,-119.528763,Unmodified,CAP
LS003088,34.440933,-119.519653,Unmodified,CAP
LS003089,34.440914,-119.519562,Unmodified,CAP
LS003090,34.440769,-119.519379,Unmodified,CAP
LS003091,34.440693,-119.519211,Unmodified,CAP
LS003092,34.440620,-119.519104,Unmodified,CAP
LS003093,34.440536,-119.519020,Unmodified,CAP
LS003094,34.440506,-119.518936,Unmodified,CAP
LS003095,34.441223,-119.510765,Unmodified,CAP
LS003096,34.439564,-119.502800,Modified,CAP
LS003097,34.439461,-119.529762,Unmodified,CAP
LS003098,34.439373,-119.536659,Modified,CAP
LS003099,34.433327,-119.500198,Unmodified,CAP
LS003100,34.431118,-119.518883,Unmodified,CAP
LS003101,34.431011,-119.518875,Unmodified,CAP
LS003102,34.430954,-119.519112,Unmodified,CAP
LS003103,34.431217,-119.519493,Unmodified,CAP
LS003104,34.431038,-119.519379,Unmodified,CAP
LS003105,34.430882,-119.518646,Unmodified,CAP
LS003106,34.430954,-119.518173,Unmodified,CAP
LS003107,34.431210,-119.517410,Unmodified,CAP
LS003108,34.430340,-119.522858,Unmodified,CAP
LS003109,34.425518,-119.517639,Unmodified,CAP
LS003110,34.460865,-119.725609,Modified,CAP
LS003111,34.461021,-119.725433,Modified,CAP
LS003112,34.461098,-119.725197,Modified,CAP
LS003113,34.461052,-119.724159,Modified,CAP
LS003114,34.460732,-119.723831,Modified,CAP
LS003115,34.461117,-119.723465,Modified,CAP
LS003116,34.459656,-119.718163,Modified,CAP
LS003117,34.459949,-119.715454,Modified,CAP
LS003118,34.459717,-119.715515,Modified,CAP
LS003119,34.460045,-119.715225,Modified,CAP
LS003120,34.460197,-119.715500,Modified,CAP
LS003121,34.459782,-119.717422,Modified,CAP
LS003122,34.459591,-119.717255,Modified,CAP
LS003123,34.459576,-119.717117,Modified,CAP
LS003124,34.459541,-119.717354,Modified,CAP
LS003125,34.459431,-119.717140,Modified,CAP
LS003126,34.459354,-119.716667,Modified,CAP
LS003127,34.459621,-119.715080,Modified,CAP
LS003128,34.459400,-119.715118,Modified,CAP
LS003129,34.458340,-119.714737,Modified,CAP
LS003130,34.458145,-119.715317,Modified,CAP
LS003131,34.457851,-119.714539,Modified,CAP
LS003132,34.457531,-119.714043,Modified,CAP
LS003133,34.457462,-119.713455,Modified,CAP
LS003134,34.453659,-119.721138,Modified,CAP
LS003135,34.453789,-119.720627,Modified,CAP
LS003136,34.453590,-119.720680,Modified,CAP
LS003137,34.454037,-119.721199,Modified,CAP
LS003138,34.454041,-119.721291,Modified,CAP
LS003139,34.453796,-119.724030,Modified,CAP
LS003140,34.453686,-119.723907,Modified,CAP
LS003141,34.455044,-119.719490,Modified,CAP
LS003142,34.455059,-119.719391,Modified,CAP
LS003143,34.454933,-119.719254,Modified,CAP
LS003144,34.454765,-119.718231,Modified,CAP
LS003145,34.454739,-119.718254,Modified,CAP
LS003146,34.454613,-119.717369,Modified,CAP
LS003147,34.450645,-119.726791,Modified,CAP
LS003148,34.450558,-119.726952,Modified,CAP
LS003149,34.450451,-119.726830,Modified,CAP
LS003150,34.457642,-119.738083,Modified,CAP
LS003151,34.457146,-119.737617,Modified,CAP
LS003152,34.456917,-119.737671,Modified,CAP
LS003153,34.456940,-119.738518,Modified,CAP
LS003154,34.456505,-119.738976,Modified,CAP
LS003155,34.457253,-119.739441,Modified,CAP
LS003156,34.457584,-119.739166,Modified,CAP
LS003157,34.457920,-119.739220,Modified,CAP
LS003158,34.460293,-119.742714,Modified,CAP
LS003159,34.460423,-119.745277,Modified,CAP
LS003160,34.459938,-119.745453,Modified,CAP
LS003161,34.459770,-119.745361,Modified,CAP
LS003162,34.459415,-119.765289,Modified,CAP
LS003163,34.459740,-119.766304,Modified,CAP
LS003164,34.459713,-119.766350,Modified,CAP
LS003165,34.459198,-119.761276,Modified,CAP
LS003166,34.460377,-119.726707,Modified,CAP
LS003167,34.460281,-119.726639,Modified,CAP
LS003168,34.456226,-119.722893,Modified,CAP
LS003169,34.457603,-119.726151,Modified,CAP
LS003170,34.457520,-119.726051,Modified,CAP
LS003171,34.455658,-119.731323,Modified,CAP
LS003172,34.455650,-119.732903,Modified,CAP
LS003173,34.455536,-119.733238,Modified,CAP
LS003174,34.455830,-119.745262,Modified,CAP
LS003175,34.453030,-119.687614,Modified,USGS
LS003176,34.454109,-119.686272,Modified,USGS
LS003177,34.453724,-119.685539,Modified,USGS
LS003178,34.454868,-119.685310,Modified,USGS
LS003179,34.453541,-119.683929,Modified,USGS
LS003180,34.453457,-119.683876,Modified,USGS
LS003181,34.451168,-119.682983,Modified,CAP
LS003182,34.450924,-119.683228,Modified,CAP
LS003183,34.451080,-119.682877,Modified,CAP
LS003184,34.451473,-119.683800,Modified,CAP
LS003185,34.451412,-119.683716,Modified,CAP
LS003186,34.451302,-119.683693,Modified,CAP
LS003187,34.451225,-119.683662,Modified,CAP
LS003188,34.451946,-119.683853,Modified,CAP
LS003189,34.450703,-119.683250,Modified,CAP
LS003190,34.452702,-119.683029,Modified,USGS
LS003191,34.452839,-119.685692,Modified,USGS
LS003192,34.452789,-119.685814,Modified,USGS
LS003193,34.454617,-119.677109,Modified,USGS
LS003194,34.446747,-119.675400,-9999,CAP
LS003195,34.449680,-119.673119,Modified,CAP
LS003196,34.450657,-119.673843,Modified,USGS
LS003197,34.450638,-119.673943,Modified,USGS
LS003198,34.451424,-119.672806,Modified,USGS
LS003199,34.451229,-119.671799,Modified,USGS
LS003200,34.451145,-119.671616,Modified,USGS
LS003201,34.450546,-119.669510,Modified,USGS
LS003202,34.453484,-119.668320,Modified,USGS
LS003203,34.453388,-119.668243,Modified,USGS
LS003204,34.452774,-119.667946,Modified,USGS
LS003205,34.452736,-119.667915,Modified,USGS
LS003206,34.454315,-119.667885,Modified,USGS
LS003207,34.454399,-119.667892,Modified,USGS
LS003208,34.455074,-119.665955,Modified,USGS
LS003209,34.454170,-119.661926,Modified,USGS
LS003210,34.454144,-119.661560,Modified,USGS
LS003211,34.453945,-119.661171,Modified,USGS
LS003212,34.453949,-119.661018,Modified,USGS
LS003213,34.453953,-119.660744,Modified,USGS
LS003214,34.456589,-119.644791,Unmodified,USGS
LS003215,34.456566,-119.643776,Unmodified,USGS
LS003216,34.456432,-119.643272,Unmodified,USGS
LS003217,34.453197,-119.638435,Unmodified,USGS
LS003218,34.455521,-119.628578,Modified,USGS
LS003219,34.458019,-119.621132,Unmodified,USGS
LS003220,34.457996,-119.620895,Unmodified,USGS
LS003221,34.458187,-119.620796,Unmodified,USGS
LS003222,34.458225,-119.620728,Unmodified,USGS
LS003223,34.458279,-119.620811,Unmodified,USGS
LS003224,34.458328,-119.620743,Unmodified,USGS
LS003225,34.458347,-119.620689,Unmodified,USGS
LS003226,34.454842,-119.630119,Unmodified,USGS
LS003227,34.453445,-119.629776,Unmodified,USGS
LS003228,34.454002,-119.628433,Modified,USGS
LS003229,34.452274,-119.689056,Modified,CAP
LS003230,34.452698,-119.688789,Modified,CAP
LS003231,34.452591,-119.689018,Modified,CAP
LS003232,34.452507,-119.689201,Modified,CAP
LS003233,34.452656,-119.689232,Modified,CAP
LS003234,34.452766,-119.689133,Modified,USGS
LS003235,34.452927,-119.689194,Modified,USGS
LS003236,34.453262,-119.689156,Modified,USGS
LS003237,34.453365,-119.689140,Modified,USGS
LS003238,34.453560,-119.689064,Modified,USGS
LS003239,34.453133,-119.688698,Modified,CAP
LS003240,34.451981,-119.688614,Modified,CAP
LS003241,34.452065,-119.688675,Modified,CAP
LS003242,34.451809,-119.688591,Modified,CAP
LS003243,34.451908,-119.688591,Modified,CAP
LS003244,34.451946,-119.688606,Modified,CAP
LS003245,34.452393,-119.722229,Modified,CAP
LS003246,34.452450,-119.722214,Modified,CAP
LS003247,34.452618,-119.722267,Modified,CAP
LS003248,34.452648,-119.722168,Modified,CAP
LS003249,34.416603,-119.748291,Modified,CAP
LS003250,34.416504,-119.748116,Modified,CAP
LS003251,34.416443,-119.747841,Modified,CAP
LS003252,34.416286,-119.747749,Modified,CAP
LS003253,34.416210,-119.747696,Modified,CAP
LS003254,34.416138,-119.747581,Modified,CAP
LS003255,34.415821,-119.743591,-9999,CAP
LS003256,34.415787,-119.743759,-9999,CAP
LS003257,34.415871,-119.744011,-9999,CAP
LS003258,34.415905,-119.744041,-9999,CAP
LS003259,34.414646,-119.742455,-9999,CAP
LS003260,34.414635,-119.741966,-9999,CAP
LS003261,34.416077,-119.742409,Modified,CAP
LS003262,34.416164,-119.742447,Modified,CAP
LS003263,34.416267,-119.742485,Modified,CAP
LS003264,34.438946,-119.677559,Modified,CAP
LS003265,34.438957,-119.679085,Modified,CAP
LS003266,34.441452,-119.677490,Modified,CAP
LS003267,34.439075,-119.672050,Modified,CAP
LS003268,34.438431,-119.671455,Modified,CAP
LS003269,34.449005,-119.606125,Unmodified,USGS
LS003270,34.449184,-119.602745,Modified,USGS
LS003271,34.452038,-119.603226,Unmodified,USGS
LS003272,34.451508,-119.602646,Unmodified,USGS
LS003273,34.451591,-119.602348,Modified,USGS
LS003274,34.451572,-119.602409,Modified,USGS
LS003275,34.451492,-119.602554,Unmodified,USGS
LS003276,34.451767,-119.603600,Modified,USGS
LS003277,34.451950,-119.604118,Modified,USGS
LS003278,34.451382,-119.605736,Modified,USGS
LS003279,34.451416,-119.605873,Modified,USGS
LS003280,34.450924,-119.604988,Modified,USGS
LS003281,34.450981,-119.605064,Modified,USGS
LS003282,34.451096,-119.605225,Modified,USGS
LS003283,34.449539,-119.615196,Modified,USGS
LS003284,34.455673,-119.627029,Unmodified,USGS
LS003285,34.455574,-119.627075,Unmodified,USGS
LS003286,34.454884,-119.635765,Unmodified,USGS
LS003287,34.454136,-119.636345,Modified,USGS
LS003288,34.454235,-119.667938,Modified,USGS
LS003289,34.455708,-119.676575,Modified,USGS
LS003290,34.454388,-119.685928,Modified,USGS
LS003291,34.440903,-119.678185,Modified,CAP
LS003292,34.442486,-119.680725,Modified,CAP
LS003293,34.454861,-119.674950,Unmodified,USGS
LS003294,34.454002,-119.673859,Modified,USGS
LS003295,34.453663,-119.674217,Unmodified,USGS
LS003296,34.455322,-119.674881,Modified,USGS
LS003297,34.454372,-119.683388,Modified,USGS
LS003298,34.454475,-119.683456,Modified,USGS
LS003299,34.380047,-119.440697,Modified,CAP
LS003300,34.380093,-119.441994,-9999,CAP
LS003301,34.380589,-119.441307,Modified,CAP
LS003302,34.380440,-119.440971,Modified,CAP
LS003303,34.380680,-119.454506,Modified,CAP
LS003304,34.382149,-119.457123,-9999,CAP
LS003305,34.382233,-119.457268,Unmodified,CAP
LS003306,34.382294,-119.457245,Unmodified,CAP
LS003307,34.380623,-119.471558,Modified,CAP
LS003308,34.380497,-119.471855,Modified,CAP
LS003309,34.380131,-119.471260,Modified,CAP
LS003310,34.380085,-119.471260,Modified,CAP
LS003311,34.379993,-119.471268,Modified,CAP
LS003312,34.379738,-119.471260,Modified,CAP
LS003313,34.380131,-119.471428,Modified,CAP
LS003314,34.380219,-119.471428,Modified,CAP
LS003315,34.391808,-119.440758,Modified,CAP
LS003316,34.395020,-119.437485,Unmodified,CAP
LS003317,34.395069,-119.437309,Unmodified,CAP
LS003318,34.395084,-119.437187,Unmodified,CAP
LS003319,34.398071,-119.430069,Unmodified,CAP
LS003320,34.398022,-119.430313,Unmodified,CAP
LS003321,34.398014,-119.430473,Unmodified,CAP
LS003322,34.397972,-119.430687,Unmodified,CAP
LS003323,34.413254,-119.476578,Modified,CAP
LS003324,34.413261,-119.476540,Modified,CAP
LS003325,34.413361,-119.476456,Modified,CAP
LS003326,34.413334,-119.476395,Modified,CAP
LS003327,34.417999,-119.484169,-9999,CAP
LS003328,34.436783,-119.533508,Unmodified,CAP
LS003329,34.436695,-119.533508,Unmodified,CAP
LS003330,34.443172,-119.537666,Modified,CAP
LS003331,34.443233,-119.536797,Unmodified,CAP
LS003332,34.443859,-119.537788,-9999,CAP
LS003333,34.443932,-119.537903,-9999,CAP
LS003334,34.443718,-119.537697,Modified,CAP
LS003335,34.443848,-119.537605,Modified,CAP
LS003336,34.443890,-119.537331,Modified,CAP
LS003337,34.444118,-119.537331,Modified,CAP
LS003338,34.444176,-119.537254,Modified,CAP
LS003339,34.444176,-119.537170,Modified,CAP
LS003340,34.444103,-119.536858,Modified,CAP
LS003341,34.447853,-119.536674,Unmodified,CAP
LS003342,34.451485,-119.536957,Unmodified,CAP
LS003343,34.453194,-119.567078,Unmodified,USGS
LS003344,34.453537,-119.567062,Unmodified,USGS
LS003345,34.452999,-119.567024,Unmodified,USGS
LS003346,34.452946,-119.567078,Unmodified,USGS
LS003347,34.464466,-119.455734,Unmodified,CAP
LS003348,34.418564,-119.426834,Unmodified,CAP
LS003349,34.418762,-119.426140,Unmodified,CAP
LS003350,34.417805,-119.426712,Unmodified,CAP
LS003351,34.426010,-119.451492,Unmodified,CAP
LS003352,34.441048,-119.500404,Unmodified,CAP
LS003353,34.443130,-119.520035,Modified,CAP
LS003354,34.444954,-119.472969,Unmodified,CAP
LS003355,34.444942,-119.472809,Unmodified,CAP
LS003356,34.445007,-119.472565,Unmodified,CAP
LS003357,34.445114,-119.472336,Unmodified,CAP
LS003358,34.445038,-119.472198,Unmodified,CAP
LS003359,34.445187,-119.470901,Unmodified,CAP
LS003360,34.446136,-119.471054,Unmodified,CAP
LS003361,34.461643,-119.491539,Unmodified,CAP
LS003362,34.461498,-119.490784,Unmodified,CAP
LS003363,34.444363,-119.533318,Modified,CAP
LS003364,34.444553,-119.532562,Modified,CAP
LS003365,34.462799,-119.425735,Unmodified,CAP
LS003366,34.462799,-119.425644,Unmodified,CAP
LS003367,34.462727,-119.425591,Unmodified,CAP
LS003368,34.465534,-119.431038,Unmodified,CAP
LS003369,34.464619,-119.429863,Unmodified,CAP
LS003370,34.446152,-119.498596,Unmodified,CAP
LS003371,34.445995,-119.498772,Unmodified,CAP
LS003372,34.446091,-119.498444,Unmodified,CAP
LS003373,34.446079,-119.498329,Unmodified,CAP
LS003374,34.445782,-119.498291,Unmodified,CAP
LS003375,34.446037,-119.498276,Unmodified,CAP
LS003376,34.445854,-119.496552,Unmodified,CAP
LS003377,34.445824,-119.496140,Unmodified,CAP
LS003378,34.445354,-119.495964,Unmodified,CAP
LS003379,34.445351,-119.496155,Unmodified,CAP
LS003380,34.445587,-119.495842,Unmodified,CAP
LS003381,34.445667,-119.495781,Unmodified,CAP
LS003382,34.445663,-119.495537,Unmodified,CAP
LS003383,34.446117,-119.495422,Unmodified,CAP
LS003384,34.446152,-119.495331,Unmodified,CAP
LS003385,34.446163,-119.495125,Unmodified,CAP
LS003386,34.446186,-119.494980,Unmodified,CAP
LS003387,34.446114,-119.494904,Unmodified,CAP
LS003388,34.446037,-119.494728,Unmodified,CAP
LS003389,34.445690,-119.494720,Unmodified,CAP
LS003390,34.445759,-119.494583,Unmodified,CAP
LS003391,34.445747,-119.494431,Unmodified,CAP
LS003392,34.445980,-119.494255,Unmodified,CAP
LS003393,34.446079,-119.494225,Unmodified,CAP
LS003394,34.446072,-119.494148,Unmodified,CAP
LS003395,34.446533,-119.494095,Unmodified,CAP
LS003396,34.446461,-119.493553,Unmodified,CAP
LS003397,34.446079,-119.493645,Unmodified,CAP
LS003398,34.446033,-119.493561,Unmodified,CAP
LS003399,34.445938,-119.493454,Unmodified,CAP
LS003400,34.446621,-119.493797,Unmodified,CAP
LS003401,34.446636,-119.493729,Unmodified,CAP
LS003402,34.446629,-119.493629,Unmodified,CAP
LS003403,34.446648,-119.493462,Unmodified,CAP
LS003404,34.446747,-119.493271,Unmodified,CAP
LS003405,34.446743,-119.492996,Unmodified,CAP
LS003406,34.446522,-119.492981,Unmodified,CAP
LS003407,34.446270,-119.493179,Unmodified,CAP
LS003408,34.446461,-119.492775,Unmodified,CAP
LS003409,34.446331,-119.492737,Unmodified,CAP
LS003410,34.446262,-119.493126,Unmodified,CAP
LS003411,34.446209,-119.492882,Unmodified,CAP
LS003412,34.446262,-119.492561,Unmodified,CAP
LS003413,34.446102,-119.492523,Unmodified,CAP
LS003414,34.446308,-119.492447,Unmodified,CAP
LS003415,34.446396,-119.492386,Unmodified,CAP
LS003416,34.446392,-119.492325,Unmodified,CAP
LS003417,34.445728,-119.491707,Unmodified,CAP
LS003418,34.445721,-119.491341,Unmodified,CAP
LS003419,34.445770,-119.490738,Unmodified,CAP
LS003420,34.445816,-119.490601,Unmodified,CAP
LS003421,34.445961,-119.489983,Unmodified,CAP
LS003422,34.445831,-119.489914,Unmodified,CAP
LS003423,34.446617,-119.490509,Unmodified,CAP
LS003424,34.446835,-119.490738,Unmodified,CAP
LS003425,34.446846,-119.490906,Unmodified,CAP
LS003426,34.446972,-119.490906,Unmodified,CAP
LS003427,34.446941,-119.491272,Unmodified,CAP
LS003428,34.447689,-119.491379,Unmodified,CAP
LS003429,34.447659,-119.491257,Unmodified,CAP
LS003430,34.447979,-119.491386,Unmodified,CAP
